direccion,latitud,longitud
"Rúa Doutor Xermán Alonso Hortas 20, 27004 lugo, lugo, españa",43.012264,-7.564136
"Rúa Aquilino Iglesia Alvariño 17, 27004 lugo, lugo, españa",43.013029,-7.573084
"estr. santiago 360, 27004 lugo, lugo, españa",43.0097384,-7.5567582
"Rúa Tui 26, 27004 lugo, lugo, españa",43.0155249,-7.5638827
"Avenida das Américas 87, 27004 lugo, lugo, españa",43.008957,-7.5703031
"calle del poeta eduardo pondal 17, 27004 lugo, lugo, españa",43.0146592,-7.5660064
"Rúa Portugal 61, 27004 lugo, lugo, españa",43.0160017,-7.5676785
"Rua Curros Enriquez (poeta) 17, 27004 lugo, lugo, españa",43.01926,-7.56576
"calle andurinas 5, 27004 lugo, lugo, españa",43.0123093,-7.562767500000001
"calle de trapero pardo 23, 27004 lugo, lugo, españa",43.0107694,-7.572136899999999
"Rua Curros Enriquez (poeta) 11, 27004 lugo, lugo, españa",43.020136,-7.565202
"Rúa Tui 26, 27004 lugo, lugo, españa",43.0155249,-7.5638827
"Rúa Doutor Yañez Rebolo 49, 27004 lugo, lugo, españa",43.0174731,-7.5625877
"rua camino verde 23 bis, 27004 lugo, lugo, españa",43.019683,-7.569485
"Rúa dos Gardas 42, 27004 lugo, lugo, españa",43.0176295,-7.567084700000001
"avenida marques de ombreiro 1, 27004 lugo, lugo, españa",43.010698,-7.566311
"Ronda da Muralla 145, 27004 lugo, lugo, españa",43.010503,-7.561648
"congreso de lugo s/n pazo de feiras e, 27004 lugo, lugo, españa",43.0035095,-7.568474999999999
"pintor villamil 28, 27004 lugo, lugo, españa",43.0174867,-7.5632125
"rua bidueiro 23, 27004 lugo, lugo, españa",43.0110236,-7.5681167
"alonso hortas 29, 27004 lugo, lugo, españa",43.0112278,-7.5507687
"bidueiro 19, 27004 lugo, lugo, españa",43.0112499,-7.56829
" 127, 27004 lugo, lugo, españa",43.0097384,-7.5567582
"pontevedra 38, 27004 lugo, lugo, españa",43.0157163,-7.563221299999999
"calle de rio ulla 43, 27004 lugo, lugo, españa",43.012623,-7.56825
"rua oliveira 49, 27004 lugo, lugo, españa",43.015656,-7.578406
"andorinas 5, 27004 lugo, lugo, españa",43.01266,-7.56291
"Ronda da Muralla 89, 27004 lugo, lugo, españa",43.014851,-7.558251
"recinto feiral de lugo s/n, 27004 lugo, lugo, españa",42.9506443,-7.540971799999999
"trapero pardo 46, 27004 lugo, lugo, españa",43.01071950000001,-7.5733552
"Rua Curros Enriquez (poeta) 30, 27004 lugo, lugo, españa",43.020676,-7.564567
"o baluro 4, 27004 lugo, lugo, españa",43.0090928,-7.564888099999999
"Rúa de Concepción Arenal 2, 27004 lugo, lugo, españa",43.01566,-7.5596
"calle dr. yanez rebolo 56, 27004 lugo, lugo, españa",43.0179886,-7.563043200000001
"Avenida das Américas 2, 27004 lugo, lugo, españa",43.0111869,-7.5676606
"calle miguel de cervantes 34, 27007 lugo, lugo, españa",43.01438,-7.55268
"carril das hortas 34, 27008 lugo, lugo, españa",43.0106839,-7.5509141
", 27080 lugo, lugo, españa",43.0097384,-7.5567582
"ctra. barbain 13, 27140 lugo, lugo, españa",43.0115759,-7.5201258
"castelo cimadevila s/n, 27140 lugo, lugo, españa",42.9891826,-7.4881814
"calle conturiz 26, 27160 lugo, lugo, españa",42.979172,-7.520786
"estrada lugo portomarin 6, 27188 lugo, lugo, españa",42.8074277,-7.615830099999999
"juan del campo 12, 27188 lugo, lugo, españa",42.8167611,-7.660236500000001
"zona san vicente de coeo 31, 27190 lugo, lugo, españa",42.9747657,-7.472960899999999
"calle benade 6, 27191 lugo, lugo, españa",43.06206299999999,-7.5003602
"carretera bosende 4, 27192 lugo, lugo, españa",43.0185777,-7.578139999999999
"estr. vegadeo s/n, 27192 lugo, lugo, españa",43.0372547,-7.5287858
"estr. vegadeo km , 27192 lugo, lugo, españa",43.0372547,-7.5287858
"pol. ind. campina 18, 27192 lugo, lugo, españa",43.0372547,-7.5287858
"carretera c- 0, 27192 lugo, lugo, españa",43.0372547,-7.5287858
"ctra.vegadeo 114, 27192 lugo, lugo, españa",43.0372547,-7.5287858
"crta n-640 km. 89 a campina, 27192 lugo, lugo, españa",43.0347466,-7.531492
"pol. ind. campina 114, 27192 lugo, lugo, españa",43.0372547,-7.5287858
"carretera bosende 26, 27192 lugo, lugo, españa",43.0185637,-7.577871099999999
"calle santa maria de muxa s/n, 27192 lugo, lugo, españa",43.0372547,-7.5287858
"calle santa maria de muxa 41, 27192 lugo, lugo, españa",43.0372547,-7.5287858
"pol. ind. campina 6, 27192 lugo, lugo, españa",43.0372547,-7.5287858
"calle friol s/n km , 27233 lugo, lugo, españa",42.98440859999999,-7.6873706
"pol. ind. o ceao s/n os transportes, 27290 lugo, lugo, españa",43.0494964,-7.561074899999999
"a agricultura 49, 27290 lugo, lugo, españa",43.06332099999999,-7.5545143
"pol. o ceao 67, 27290 lugo, lugo, españa",43.0097384,-7.5567582
"carretera vieja de santiago 310, 27294 lugo, lugo, españa",42.993245,-7.571481
"estrada friol 0 s/n, 27294 lugo, lugo, españa",43.1165976,-7.642146299999999
"ctra. nal. 547 km. 3, 27294 lugo, lugo, españa",42.9782326,-7.562641099999999
"lugar torre 31, 27297 lugo, lugo, españa",43.0097384,-7.5567582
"rio louzaneta areeiras 32, 27297 lugo, lugo, españa",42.99102,-7.58508
"calle entrambosrios 50, 27297 lugo, lugo, españa",43.0097384,-7.5567582
"pol. louzaneta 34, 27297 lugo, lugo, españa",42.99102,-7.58508
"carretera santiago s/n, 27297 lugo, lugo, españa",43.0525036,-7.535555500000001
"estrada santiago km. 2,0, 27297 lugo, lugo, españa",43.0525036,-7.535555500000001
"ctra. friol 8, 27297 lugo, lugo, españa",43.1161296,-7.6459318
"pol. louzaneta 12, 27297 lugo, lugo, españa",42.99102,-7.58508
"tirimol s/n, 27298 lugo, lugo, españa",43.0581744,-7.5775426
"estr. a coruna km. 506, 27298 lugo, lugo, españa",43.0581744,-7.5775426
"avenida la coruna 485, 27298 lugo, lugo, españa",43.030884,-7.571968
"estr. a coruna km. 5064, 27298 lugo, lugo, españa",43.0581744,-7.5775426
"carretera nac 546 km , 27341 lugo, lugo, españa",42.6950981,-7.443544099999999
"camino del palacio 0 s/n, 27460 lugo, lugo, españa",42.4624966,-7.580658799999999
"calle galicia 9, 27746 lugo, lugo, españa",43.005979,-7.553008900000001
"calle dinan 2,  lugo, lugo, españa",43.00793,-7.55321
"praza campo castelo do 8,  lugo, lugo, españa",43.0093,-7.55508
"a industria 94,  lugo, lugo, españa",43.0097384,-7.5567582
"avenida de ferrol, 5-entresuelo lugo, lugo, españa",43.0136,-7.55729
"rua raina da 23,  lugo, lugo, españa",43.01168,-7.5566
"calle camino real 8,  lugo, lugo, españa",43.014502,-7.560706
"rua dinan 2,  lugo, lugo, españa",43.00793,-7.55321
"calle dinan 7,  lugo, lugo, españa",43.00769,-7.55322
"galeria local 4,  lugo, lugo, españa",43.0097384,-7.5567582
"rua castelao 21,  lugo, lugo, españa",43.0140847,-7.5552973
"calle reina 5,  lugo, lugo, españa",43.010904,-7.556203300000001
"plaza de sto domingo 9,  lugo, lugo, españa",42.52287,-7.51249
"ronda de fingoi 117,  lugo, lugo, españa",42.9984162,-7.5556741
"carretera de oviedo km ,  lugo, lugo, españa",43.0097384,-7.5567582
"avenida ramon ferreiro 21,  lugo, lugo, españa",43.005036,-7.553951
"calle san roque 26,  lugo, lugo, españa",43.009097,-7.552184
"ctra. la coruna 47. 505,  lugo, lugo, españa",43.01635,-7.5599
"lugarvello s/n,  lugo, lugo, españa",43.3580986,-7.747442100000001
"calle otero pedrayo 38,  lugo, lugo, españa",43.0191534,-7.5595852
"calle yanez rebolo 101,  lugo, lugo, españa",43.01883,-7.56429
"rua nova 19,  lugo, lugo, españa",43.011017,-7.5591534
"calle san roque 66,  lugo, lugo, españa",43.0067124,-7.551519300000001
"calle villalba 19,  lugo, lugo, españa",43.007656,-7.556553
"a industria 93,  lugo, lugo, españa",43.0097384,-7.5567582
"san roque 66 izq.,  lugo, lugo, españa",43.0067124,-7.551519300000001
"detras del ayuntamiento 3, 4.o lugo, lugo, españa",43.0097384,-7.5567582
"angelo colocci 32,  lugo, lugo, españa",43.025842,-7.56969
"ronda da muralla 5,  lugo, lugo, españa",43.009105,-7.553813
"maceda diseminado 27365, 27365, lugo, españa",42.268791,-7.6520984
"machuco 1, 27722 lugo, a pontenova, españa",43.31487,-7.1594
"manan de san cosme 3, 27163 lugo, o corgo, españa",42.92511,-7.47052
"calvario 3, 27780 lugo, marzan foz, españa",43.56577,-7.26286
"27150 matela 2, 27150 lugo, outeiro de rei, españa",43.11596189999999,-7.5814039
"mato 27614, 27614 lugo, sarria, españa",42.8150635,-7.3984291
"mazadoiro 7, 27616 lugo, sarria, españa",42.78499799999999,-7.4195079
"avenida generalisimo 58, 27240 lugo, meira, españa",43.2134918,-7.296181199999999
"calle industrial parcela 14, 27240 lugo, meira, españa",43.2134256,-7.2942885
"calle san roque 1, 27240 lugo, meira, españa",43.2129029,-7.2951107
"pl. mayor 13, 27240 lugo, meira, españa",43.2135212,-7.2930868
"pl. mayor 13, 27240 lugo, meira, españa",43.2135212,-7.2930868
"pol. industrial s/n, 27240 lugo, meira, españa",43.0097384,-7.5567582
"plaza mayor 24, 27240 lugo, meira, españa",43.21325239999999,-7.293761399999999
"avenida generalisimo 23, 27240 lugo, meira, españa",43.2148709,-7.294128499999999
"avenida generalisimo 47, 27240 lugo, meira, españa",43.2130795,-7.2947123
"calle julio cachafeiro 21, 27240 lugo, meira, españa",43.2137123,-7.2906835
"lourido 10, 27240 lugo, meira, españa",43.2140712,-7.294787800000001
"lg. seixosmil 8, 27241 lugo, meira, españa",43.22089,-7.229
"enfrente a gasolinera 26, 27246 lugo, meira, españa",43.2134256,-7.2942885
"calle julio cachafeiro 21,  lugo, meira, españa",43.2137123,-7.2906835
"mide 5, 27378 lugo, cospeito, españa",43.2749,-7.505
"mogueira 68, 27466 lugo, mogueira sober, españa",42.46022869999999,-7.606
"calle leiras pulpeiro 8, 27740 lugo, mondonedo, españa",43.4284468,-7.365794200000001
"andres baamonde 1, 27740 lugo, mondonedo, españa",43.429621,-7.364521
"lugar valino 0 s/n nave 11, 27740 lugo, mondonedo, españa",43.4285755,-7.3638468
"campo de los remedios 1, 27740 lugo, mondonedo, españa",43.4285755,-7.3638468
"Avenida San Lucas 47, 27740 lugo, mondonedo, españa",43.42759,-7.3691
"Rúa Alfonso VII 37, 27740 lugo, mondonedo, españa",43.4286987,-7.363243199999999
"Rúa Progreso 22, 27740 lugo, mondonedo, españa",43.4287038,-7.363875599999999
"pena de francia 8, 27740 lugo, mondonedo, españa",43.428021,-7.364427
"avenida eladio lorenzo 7, 27740 lugo, mondonedo, españa",43.4334745,-7.362164299999999
"imprenta 7, 27740 lugo, mondonedo, españa",43.4292433,-7.3607799
"avenida de buenos aires 58, 27740 lugo, mondonedo, españa",43.4285755,-7.3638468
"Rúa Progreso 32, 27740 lugo, mondonedo, españa",43.4285895,-7.363745799999999
"fonte 29, 27740 lugo, mondonedo, españa",43.4275894,-7.3615344
"guevara 20, 27740 lugo, mondonedo, españa",43.42981,-7.36457
"calle bos aires 16, 27740 lugo, mondonedo, españa",43.4298687,-7.361506299999999
"rua lence santar 8, 27740 lugo, mondonedo, españa",43.428234,-7.363732
"b.o pumarino 8, 27740 lugo, mondonedo, españa",43.6836931,-7.5140443
"avenida bos aires 3, 27740 lugo, mondonedo, españa",43.43267420000001,-7.3615101
"avenida bos aires 2, 27740 lugo, mondonedo, españa",43.432756,-7.362049099999999
"carretera del poligono s/n cruce guntin, 27240 lugo, monforte de lemos, españa",42.4800964,-7.5166866
"calle dr. casares 199, 27400 lugo, monforte de lemos, españa",42.5284963,-7.508036499999998
"Rúa Doutor Casares 117, 27400 lugo, monforte de lemos, españa",42.526309,-7.510482
"rof codina 1, 27400 lugo, monforte de lemos, españa",42.521218,-7.5166746
"ines de castro 6, 27400 lugo, monforte de lemos, españa",42.5211301,-7.5130954
"Ronda Mª Emilia Casas Baamonde s/n, 27400 lugo, monforte de lemos, españa",42.5190217,-7.5158063
"Rúa Roberto Baamonde 120, 27400 lugo, monforte de lemos, españa",42.52118,-7.50841
"ferrol 26, 27400 lugo, monforte de lemos, españa",42.5221491,-7.520162900000001
"calle reboredo 45, 27400 lugo, monforte de lemos, españa",42.5147256,-7.5169314
"cardenal 47, 27400 lugo, monforte de lemos, españa",42.52002,-7.51464
"Rúa Roberto Baamonde 48, 27400 lugo, monforte de lemos, españa",42.5203123,-7.512519999999999
"rof codina 1, 27400 lugo, monforte de lemos, españa",42.521218,-7.5166746
"abeledos 9, 27400 lugo, monforte de lemos, españa",42.5234673,-7.5173882
"avenida galicia 64, 27400 lugo, monforte de lemos, españa",42.518963,-7.5121785
"Rúa do Cardeal Rodrigo de Castro 25, 27400 lugo, monforte de lemos, españa",42.520969,-7.5141274
"Rúa do Cardeal Rodrigo de Castro 35, 27400 lugo, monforte de lemos, españa",42.520883,-7.514455
"rua pescaderias 1, 27400 lugo, monforte de lemos, españa",42.5229645,-7.5121816
"calle orense 29, 27400 lugo, monforte de lemos, españa",42.52165,-7.51741
"rua ramon del valle inclan 88, 27400 lugo, monforte de lemos, españa",42.5235916,-7.500700200000001
", 27400 lugo, monforte de lemos, españa",42.5245352,-7.5193093
"Rúa Roberto Baamonde 56, 27400 lugo, monforte de lemos, españa",42.5204244,-7.511774099999999
"rua Roberto Baamonde 56, 27400 lugo, monforte de lemos, españa",42.5204244,-7.511774099999999
"Rúa Roberto Baamonde 42, 27400 lugo, monforte de lemos, españa",42.5202699,-7.512829999999999
"benito vicetto 70, 27400 lugo, monforte de lemos, españa",42.5193911,-7.505782099999999
"1oa 29, 27400 lugo, monforte de lemos, españa",42.522,-7.51212
"antiguo torreon 1, 27400 lugo, monforte de lemos, españa",42.52196,-7.5127
"avenida galicia 28, 27400 lugo, monforte de lemos, españa",42.5207769,-7.515311800000001
"avenida galicia 28, 27400 lugo, monforte de lemos, españa",42.5207769,-7.5153118
"real 10, 27400 lugo, monforte de lemos, españa",42.52232,-7.50689
"calle abeledos 134, 27400 lugo, monforte de lemos, españa",42.5254603,-7.5205996
"pescaderias 1, 27400 lugo, monforte de lemos, españa",42.5229645,-7.5121816
"rua coruna 13, 27400 lugo, monforte de lemos, españa",42.5291484,-7.5068099
"calle de ourense 132, 27400 lugo, monforte de lemos, españa",42.520081,-7.523285899999999
"calle de san pedro 69, 27400 lugo, monforte de lemos, españa",42.52561,-7.5065
"escultor francisco moure 2, 27400 lugo, monforte de lemos, españa",42.5173789,-7.515396399999998
"Rúa Doutor Casares 140, 27400 lugo, monforte de lemos, españa",42.5274981,-7.508438300000001
"Rúa Comercio 17 piso, 27400 lugo, monforte de lemos, españa",42.52247,-7.51369
"avenida galicia 38, 27400 lugo, monforte de lemos, españa",42.520243,-7.514444600000001
"carretera circunvalacion s/n, 27400 lugo, monforte de lemos, españa",42.5245352,-7.5193093
"rua do campo de la compania 50, 27400 lugo, monforte de lemos, españa",42.5183582,-7.517025
"Ronda Mª Emilia Casas Baamonde s/n, 27400 lugo, monforte de lemos, españa",42.5190217,-7.5158063
"trav. cobas panton s/n, 27400 lugo, monforte de lemos, españa",42.5245352,-7.5193093
"Rúa Roberto Baamonde 174, 27400 lugo, monforte de lemos, españa",42.522144,-7.505916
"cobas 200, 27400 lugo, monforte de lemos, españa",42.5169422,-7.524758899999999
"reboredo 137, 27400 lugo, monforte de lemos, españa",42.5115202,-7.5201531
"concepcion arenal 39, 27400 lugo, monforte de lemos, españa",42.53029850000001,-7.504674
"julio camba 6, 27400 lugo, monforte de lemos, españa",42.520617,-7.512078
"Rúa Roberto Baamonde 174, 27400 lugo, monforte de lemos, españa",42.522144,-7.505916
"avenida galicia 52, 27400 lugo, monforte de lemos, españa",42.5192703,-7.513006499999999
"avenida galicia 22, 27400 lugo, monforte de lemos, españa",42.52094,-7.51558
"Rúa Roberto Baamonde 110, 27400 lugo, monforte de lemos, españa",42.5210467,-7.5088824
"calle veiguina 57, 27400 lugo, monforte de lemos, españa",42.5211703,-7.521354499999999
"ramon cabanillas 19, 27400 lugo, monforte de lemos, españa",42.5370125,-7.506598400000001
"calle ramon cabanillas 19, 27400 lugo, monforte de lemos, españa",42.5370125,-7.506598400000001
"calle pista canal s/n, 27400 lugo, monforte de lemos, españa",42.5245352,-7.5193093
"rua paxarinos 43, 27400 lugo, monforte de lemos, españa",42.52229,-7.51224
"Rúa Doutor Casares 22, 27400 lugo, monforte de lemos, españa",42.523909,-7.513676
"calle dr. casares 34, 27400 lugo, monforte de lemos, españa",42.52420860000001,-7.5132603
"Rúa Comercio 22, 27400 lugo, monforte de lemos, españa",42.5227,-7.513839
"tecelanes s/n, 27400 lugo, monforte de lemos, españa",42.5245352,-7.5193093
"a coruna 67, 27400 lugo, monforte de lemos, españa",42.530017,-7.50442
"manuel hermida balado 9, 27400 lugo, monforte de lemos, españa",42.5219452,-7.514497499999999
"Rúa Roberto Baamonde 68, 27400 lugo, monforte de lemos, españa",42.5204345,-7.511143000000001
"a florida 3, 27400 lugo, monforte de lemos, españa",42.52255,-7.506827
"Rúa do Cardeal Rodrigo de Castro 53, 27400 lugo, monforte de lemos, españa",42.520883,-7.514455
"calle julio camba 1 esquina doctor teijeiro, 27400 lugo, monforte de lemos, españa",42.52079,-7.51206
"calle ricardo quiroga  8, 27400 lugo, monforte de lemos, españa",42.52130409999999,-7.5119278
"huertas 10, 27400 lugo, monforte de lemos, españa",42.52183,-7.5149
"avenida de galicia 11, 27400 lugo, monforte de lemos, españa",42.5217941,-7.516073199999998
"morin s/n, 27400 lugo, monforte de lemos, españa",42.5190217,-7.5158063
"san pedro 73, 27400 lugo, monforte de lemos, españa",42.525602,-7.5062601
"hermanos dapena 4, 27400 lugo, monforte de lemos, españa",42.52615,-7.52095
"carrera de a vide  0, 27400 lugo, monforte de lemos, españa",42.5245352,-7.5193093
"o conde 17, 27400 lugo, monforte de lemos, españa",42.51964,-7.5142
"avenida galicia 48, 27400 lugo, monforte de lemos, españa",42.51951764046251,-7.513263970961204
"avenida de galicia 24, 27400 lugo, monforte de lemos, españa",42.5208773,-7.515523300000001
"avenida de galicia 24, 27400 lugo, monforte de lemos, españa",42.5208773,-7.5155233
"Rúa Ourense 8, 27400 lugo, monforte de lemos, españa",42.520877,-7.519862
"huertas 40, 27400 lugo, monforte de lemos, españa",42.52172,-7.51494
"esq. c/ chatarra 14, 27400 lugo, monforte de lemos, españa",42.52179,-7.51281
"calle chantada 14, 27400 lugo, monforte de lemos, españa",42.5224972,-7.5175538
"calle orense 83, 27400 lugo, monforte de lemos, españa",42.520584,-7.5203924
"Rúa Corredoira 73, 27400 lugo, monforte de lemos, españa",42.5258303,-7.519228900000001
"pista canal s/n, 27400 lugo, monforte de lemos, españa",42.5245352,-7.5193093
"urb. casas novas 2, 27400 lugo, monforte de lemos, españa",42.52231,-7.51314
"real 1, 27400 lugo, monforte de lemos, españa",42.522,-7.50693
"ines de castro 16, 27400 lugo, monforte de lemos, españa",42.5207009,-7.512956999999999
"Rúa do Cardeal Rodrigo de Castro 35, 27400 lugo, monforte de lemos, españa",42.520883,-7.514455
"manuel murguia 7, 27400 lugo, monforte de lemos, españa",42.5352678,-7.525228599999999
"Rúa do Cardeal Rodrigo de Castro 1, 27400 lugo, monforte de lemos, españa",42.5219657,-7.513202599999999
"calle orense 7 1, 27400 lugo, monforte de lemos, españa",42.52222,-7.51601
"Rúa do Cardeal Rodrigo de Castro 2, 27400 lugo, monforte de lemos, españa",42.5219499,-7.513450000000001
"calle compania 15, 27400 lugo, monforte de lemos, españa",42.51852179999999,-7.515455199999999
"avenida galicia 47, 27400 lugo, monforte de lemos, españa",42.51959830000001,-7.512920100000001
"vilanova 12, 27400 lugo, monforte de lemos, españa",42.5325031,-7.506979
"ramon oteiro pedraio 47, 27400 lugo, monforte de lemos, españa",42.51913,-7.51106
"Rúa Roberto Baamonde 35, 27400 lugo, monforte de lemos, españa",42.5206051,-7.512414300000001
"carretera de la vide 0, 27400 lugo, monforte de lemos, españa",42.5254667,-7.5288836
"santa clara 100, 27400 lugo, monforte de lemos, españa",42.5257083,-7.514508099999999
"Rúa Corredoira 73, 27400 lugo, monforte de lemos, españa",42.5258303,-7.5192289
"Rúa Doutor Casares 157, 27400 lugo, monforte de lemos, españa",42.527274,-7.509072
"calleja savinao 17, 27400 lugo, monforte de lemos, españa",42.52393379999999,-7.521404100000001
"rua escultor francisco moure 67, 27400 lugo, monforte de lemos, españa",42.515115,-7.513901
"Rúa Ourense 282, 27400 lugo, monforte de lemos, españa",42.521952,-7.516959
